Date,Close,High,Low,Open,Volume,Company,MA_7,MA_21,MA_50,Lag_1,Lag_5,Lag_10,Rolling_Mean_7,Rolling_Mean_21,Rolling_Std_7,Rolling_Std_21,Target,Daily_Return
2022-06-15,1262.9095458984375,1284.3991426909397,1259.934777025382,1278.8934951366866,4651958,Infosys,1304.8166678292412,1302.969738188244,1375.88580078125,1279.204345703125,1331.995849609375,1312.9481201171875,1304.8166678292412,1302.969738188244,35.404847484689434,38.10285858241958,1240.70947265625,-0.012738230494152125
2022-06-16,1240.70947265625,1282.045779950868,1236.0919312149667,1276.93979675799,6641772,Infosys,1290.9258684430804,1298.9025181361608,1367.6093505859376,1262.9095458984375,1345.315673828125,1339.099609375,1290.9258684430804,1298.9025181361608,39.12071222647762,40.01844836123145,1231.91845703125,-0.017578514086212138
2022-06-17,1231.91845703125,1240.487542584052,1214.0252932515164,1235.2484462558373,9692047,Infosys,1276.6290980747767,1297.8498593284971,1359.5410693359374,1240.70947265625,1311.3941650390625,1351.2652587890625,1276.6290980747767,1297.8498593284971,39.88928113837495,41.520515136023576,1255.7611083984375,-0.007085474737433262
2022-06-20,1255.7611083984375,1263.0426411881947,1227.2119802322318,1234.360400176754,4595194,Infosys,1263.835588727679,1296.7609688895088,1352.5163940429688,1231.91845703125,1264.9520263671875,1358.6800537109375,1263.835588727679,1296.7609688895088,26.200631776507272,42.34155163425459,1287.5069580078125,0.019354082432245567
2022-06-21,1287.5069580078125,1292.9237183901334,1263.397816167282,1264.5078124914492,6270787,Infosys,1260.423130580357,1296.629371279762,1346.4403295898437,1255.7611083984375,1279.204345703125,1337.945068359375,1260.423130580357,1296.629371279762,19.73085604456807,42.36701951505594,1276.2738037109375,0.025280166264953774
2022-06-22,1276.2738037109375,1296.1205167768,1274.2758102801847,1275.2082505737685,6253366,Infosys,1262.04052734375,1297.109351748512,1340.0763354492187,1287.5069580078125,1262.9095458984375,1331.995849609375,1262.04052734375,1297.109351748512,20.60849831631672,42.06096716068561,1289.7713623046875,-0.008724732885526554
2022-06-23,1289.7713623046875,1294.6997896368189,1272.4998618309749,1278.5382855533985,6254281,Infosys,1263.5501011439733,1299.5103527250744,1334.8267138671874,1276.2738037109375,1240.70947265625,1345.315673828125,1263.5501011439733,1299.5103527250744,22.385680217014954,39.98698607600451,1279.692626953125,0.010575754633922685
2022-06-24,1279.692626953125,1303.1357725824364,1268.8591054568187,1294.6997999490238,6114340,Infosys,1265.9476841517858,1300.8665480840773,1329.7990454101562,1289.7713623046875,1231.91845703125,1311.3941650390625,1265.9476841517858,1300.8665480840773,23.189954977647528,38.730232739538586,1309.440673828125,-0.00781435814604603
2022-06-27,1309.440673828125,1317.787869343207,1301.0491434910748,1303.6243570986562,4511097,Infosys,1275.7664271763392,1302.0744105747767,1325.2591430664063,1279.692626953125,1255.7611083984375,1264.9520263671875,1275.7664271763392,1302.0744105747767,25.187506494985264,38.575613667216366,1314.369140625,0.023246243862347082
2022-06-28,1314.369140625,1321.5618966121417,1290.2599938030853,1304.4679496880472,4412178,Infosys,1287.5450962611608,1300.778366815476,1323.0523193359377,1309.440673828125,1287.5069580078125,1279.204345703125,1287.5450962611608,1300.778366815476,20.011782289844124,37.62730063315826,1299.3616943359375,0.003763795409277071
2022-06-29,1299.3616943359375,1311.5716538760837,1293.81171272678,1300.6492467100306,5060038,Infosys,1293.7737513950892,1299.0721435546875,1321.5892309570313,1314.369140625,1276.2738037109375,1262.9095458984375,1293.7737513950892,1299.0721435546875,14.495204233689092,36.79186212228415,1298.1630859375,-0.011417984358584543
2022-06-30,1298.1630859375,1316.01180739461,1292.035883778109,1300.9602987057103,9165177,Infosys,1295.2960553850446,1298.3680943080358,1319.65052734375,1299.3616943359375,1289.7713623046875,1240.70947265625,1295.2960553850446,1298.3680943080358,14.285408446848596,36.654260759504936,1313.702880859375,-0.000922459391917152
2022-07-01,1313.702880859375,1318.6756427483724,1280.8025462113708,1291.147733707834,4651635,Infosys,1300.64306640625,1297.158726283482,1317.4760717773438,1298.1630859375,1279.692626953125,1231.91845703125,1300.64306640625,1297.158726283482,12.918132245175928,35.64833937509941,1321.3397216796875,0.011970602992961155
2022-07-04,1321.3397216796875,1325.1137094600226,1298.2517964352844,1314.4577439626055,4800224,Infosys,1305.15283203125,1295.7337007068452,1316.040439453125,1313.702880859375,1309.440673828125,1255.7611083984375,1305.15283203125,1295.7337007068452,13.95863252442651,33.93423126198936,1310.6392822265625,0.005813217685354255
2022-07-05,1310.6392822265625,1340.831183761111,1307.1317370251647,1330.9301027704544,7379669,Infosys,1309.5737827845985,1293.446044921875,1314.8187231445313,1321.3397216796875,1314.369140625,1287.5069580078125,1309.5737827845985,1293.446044921875,8.307887676708214,30.968268664850907,1324.5811767578125,-0.008098174358614263
2022-07-06,1324.5811767578125,1331.995932435415,1305.3560137867066,1316.1895373446057,5209162,Infosys,1311.7367117745537,1292.8096691313244,1313.526123046875,1310.6392822265625,1299.3616943359375,1276.2738037109375,1311.7367117745537,1292.8096691313244,10.054702954809612,30.13420164234895,1330.84130859375,0.01063747647450719
2022-07-07,1330.84130859375,1344.3832653678094,1328.1773170972135,1334.7041829822008,3323472,Infosys,1314.089878627232,1292.7546909877233,1312.8543115234374,1324.5811767578125,1298.1630859375,1289.7713623046875,1314.089878627232,1292.7546909877233,12.422268226672744,30.06009610568032,1344.8270263671875,0.0047261216947536155
2022-07-08,1344.8270263671875,1347.0470188887734,1331.9510697419882,1345.3154680811654,3652582,Infosys,1320.584926060268,1292.731422061012,1311.9385131835938,1330.84130859375,1313.702880859375,1279.692626953125,1320.584926060268,1292.731422061012,15.0467595511488,30.017534360832485,1308.1529541015625,0.01050892971470474
2022-07-11,1308.1529541015625,1331.9068766093092,1302.1589736556823,1327.555669124535,4702638,Infosys,1322.0120500837054,1292.5770786830358,1310.5537182617188,1344.8270263671875,1321.3397216796875,1309.440673828125,1322.0120500837054,1292.5770786830358,12.88402156021012,29.92496683176381,1277.47265625,-0.02727047534484306
2022-07-12,1277.47265625,1304.1125702899617,1275.1638853794875,1298.0742548130895,4710356,Infosys,1316.8363037109375,1293.1732991536458,1309.021904296875,1308.1529541015625,1310.6392822265625,1314.369140625,1316.8363037109375,1293.1732991536458,21.30408773628644,29.46829466001089,1282.66748046875,-0.023453142658408588
2022-07-13,1282.66748046875,1296.4758799465965,1277.4727186568018,1287.5959081661404,5264025,Infosys,1311.3116978236608,1293.3382103329614,1307.6897631835936,1277.47265625,1324.5811767578125,1299.3616943359375,1311.3116978236608,1293.3382103329614,24.68725630272478,29.39581369811296,1268.814453125,0.0040664856451795295
2022-07-14,1268.814453125,1290.2151584935657,1255.627719756254,1288.4836077555335,6157606,Infosys,1305.3367222377233,1293.619396391369,1305.208898925781,1282.66748046875,1330.84130859375,1298.1630859375,1305.3367222377233,1293.619396391369,29.47435346764214,29.117115181814647,1270.1466064453125,-0.010800170390760533
2022-07-15,1270.1466064453125,1284.043782478867,1252.6531072631665,1284.043782478867,5620018,Infosys,1297.5603550502233,1295.0211646670386,1303.4980517578124,1268.814453125,1344.8270263671875,1313.702880859375,1297.5603550502233,1295.0211646670386,30.705909005912837,27.07985942369793,1323.0269775390625,0.0010499197239055569
2022-07-18,1323.0269775390625,1326.3125236399785,1285.8643184329112,1287.5958695188904,5835171,Infosys,1296.4440220424108,1299.3596656436011,1302.3615283203126,1270.1466064453125,1308.1529541015625,1321.3397216796875,1296.4440220424108,1299.3596656436011,29.408957489764592,23.530273231099606,1317.9210205078125,0.04163328140657985
2022-07-19,1317.9210205078125,1320.3185695057068,1305.4446169198009,1306.7322778541525,3418540,Infosys,1292.600306919643,1302.3196614583333,1301.4277978515624,1323.0269775390625,1277.47265625,1310.6392822265625,1292.600306919643,1302.3196614583333,23.1165453654053,21.602282040853847,1345.5821533203125,-0.003859299256880999
2022-07-20,1345.5821533203125,1354.906123593256,1331.9957532776436,1333.1057497387085,5079392,Infosys,1297.9473353794642,1305.0851469494048,1301.5085986328124,1317.9210205078125,1282.66748046875,1324.5811767578125,1297.9473353794642,1305.0851469494048,30.47212999335952,23.26455748130531,1361.210693359375,0.020988460144479415
2022-07-21,1361.210693359375,1363.4750207876066,1334.7483380319422,1347.0915186497457,5008061,Infosys,1309.909912109375,1309.1297607421875,1302.2174169921875,1345.5821533203125,1268.814453125,1330.84130859375,1309.909912109375,1309.1297607421875,36.86150096713503,25.299445884489774,1337.5902099609375,0.011614705204359366
2022-07-22,1337.5902099609375,1367.515671889144,1325.0250280493503,1362.1876887519136,7020642,Infosys,1317.7560163225446,1311.4068487258185,1302.53115234375,1361.210693359375,1270.1466064453125,1344.8270263671875,1317.7560163225446,1311.4068487258185,35.929887441818835,25.61991520040977,1335.1923828125,-0.017352554981877044
2022-07-25,1335.1923828125,1347.2247865607108,1314.3244515105814,1314.3244515105814,7859626,Infosys,1327.2385777064733,1314.0496942429315,1303.0658154296875,1337.5902099609375,1323.0269775390625,1308.1529541015625,1327.2385777064733,1314.0496942429315,28.93976026404978,25.040850210896785,1288.6171875,-0.0017926470533210503
2022-07-26,1288.6171875,1329.021061010545,1283.1559829173068,1329.021061010545,7268273,Infosys,1329.877232142857,1313.058099655878,1302.1531811523437,1335.1923828125,1317.9210205078125,1277.47265625,1329.877232142857,1313.058099655878,23.124444004837184,25.63767194911608,1306.2880859375,-0.03488275990190437
2022-07-27,1306.2880859375,1308.019636802142,1283.1557197414088,1288.4837019687088,4517285,Infosys,1327.4859619140625,1312.6732875279015,1301.7565209960935,1288.6171875,1345.5821533203125,1282.66748046875,1327.4859619140625,1312.6732875279015,24.758614933688783,25.67762550245207,1347.44677734375,0.01371307057589588
2022-07-28,1347.44677734375,1353.70709165605,1322.9824146761307,1328.7988388509684,6636841,Infosys,1331.7039271763392,1314.9630533854167,1303.624970703125,1306.2880859375,1361.210693359375,1268.814453125,1331.7039271763392,1314.9630533854167,25.36513851872584,26.560028735132537,1376.1290283203125,0.031508127379659134
2022-07-29,1376.1290283203125,1381.4570107879367,1356.8595350883038,1361.1219644216355,7009465,Infosys,1336.0677664620537,1318.6757173084077,1305.5749951171874,1347.44677734375,1337.5902099609375,1270.1466064453125,1336.0677664620537,1318.6757173084077,30.298581677512203,29.392412941268,1377.328125,0.021286370236533125
2022-08-01,1377.328125,1388.8276455859902,1365.6509399319816,1388.8276455859902,2983249,Infosys,1338.370256696429,1321.7054908389136,1307.3161474609376,1376.1290283203125,1335.1923828125,1323.0269775390625,1338.370256696429,1321.7054908389136,33.01808720174812,32.01631187012601,1370.7122802734375,0.0008713548330210319
2022-08-02,1370.7122802734375,1373.7314920454614,1357.1703247119033,1373.3319367159932,4374635,Infosys,1343.1019810267858,1324.0565650576636,1309.4065087890624,1377.328125,1288.6171875,1317.9210205078125,1343.1019810267858,1324.0565650576636,35.18957706705792,33.75376837427353,1390.692138671875,-0.004803390424168219
2022-08-03,1390.692138671875,1394.1553487975475,1367.4266596498978,1375.5074110110838,6011955,Infosys,1351.030517578125,1327.868605840774,1312.4333447265626,1370.7122802734375,1306.2880859375,1345.5821533203125,1351.030517578125,1327.868605840774,39.1409153418822,36.56600130451364,1420.706787109375,0.014576259865747954
2022-08-04,1420.706787109375,1424.2143328016057,1398.5511912264176,1409.6955997998227,7402209,Infosys,1369.9004603794642,1332.4460158575148,1315.8232299804688,1390.692138671875,1347.44677734375,1361.210693359375,1369.9004603794642,1332.4460158575148,35.727914151899064,41.77892016773056,1435.5804443359375,0.021582525422315424
2022-08-05,1435.5804443359375,1443.6167525535411,1422.8377084210715,1428.254468715417,5361971,Infosys,1388.3707972935267,1337.43359375,1318.8533276367189,1420.706787109375,1376.1290283203125,1337.5902099609375,1388.3707972935267,1337.43359375,30.38134237822791,47.44539180041384,1438.0225830078125,0.010469195587377245
2022-08-08,1438.0225830078125,1440.331353880655,1417.2434283560572,1435.8913682028474,3763409,Infosys,1401.310198102679,1341.8714773995537,1320.7820581054686,1435.5804443359375,1377.328125,1335.1923828125,1401.310198102679,1341.8714773995537,29.31633091778845,52.28345576705556,1422.9708251953125,0.0017011506958808376
2022-08-10,1422.9708251953125,1439.6207698334588,1410.2280892451995,1439.6207698334588,4423829,Infosys,1408.0018833705358,1347.3389950706846,1322.537626953125,1438.0225830078125,1370.7122802734375,1288.6171875,1408.0018833705358,1347.3389950706846,27.92348009369346,54.53603927644885,1438.5108642578125,-0.010466982918319157
2022-08-11,1438.5108642578125,1448.6340529159374,1435.0033190587033,1447.435278505994,3462090,Infosys,1416.7422746930804,1355.0074811662946,1325.0488818359374,1422.9708251953125,1390.692138671875,1306.2880859375,1416.7422746930804,1355.0074811662946,26.24716436165204,55.53362799743356,1415.5562744140625,0.010920841655602587
2022-08-12,1415.5562744140625,1433.227439869018,1412.0487289334717,1432.6058852060069,3562286,Infosys,1423.1485595703125,1361.3355189732142,1326.5780151367187,1438.5108642578125,1420.706787109375,1347.44677734375,1423.1485595703125,1361.3355189732142,16.974709771978667,54.43887954476375,1417.64306640625,-0.015957189072460132
2022-08-16,1417.64306640625,1428.787474466892,1412.8923031334775,1428.787474466892,3004430,Infosys,1426.9986921037946,1368.422595796131,1327.9055712890624,1415.5562744140625,1435.5804443359375,1376.1290283203125,1426.9986921037946,1368.422595796131,10.016413070746983,51.39429179308174,1426.3453369140625,0.0014741851171202747
2022-08-17,1426.3453369140625,1431.4513202213034,1407.4753986046935,1417.6429220050966,4067324,Infosys,1427.80419921875,1375.860630580357,1329.258876953125,1417.64306640625,1438.0225830078125,1377.328125,1427.80419921875,1375.860630580357,9.645967183081089,47.62485004884736,1405.655029296875,0.006138548351153572
2022-08-18,1405.655029296875,1419.1969856808453,1397.707498253715,1415.5562190867397,4635706,Infosys,1423.5291399274554,1379.7952997116815,1330.613076171875,1426.3453369140625,1422.9708251953125,1370.7122802734375,1423.5291399274554,1379.7952997116815,11.975328206213453,46.44013571258301,1418.220458984375,-0.014505819230251404
2022-08-19,1418.220458984375,1425.1468812486205,1407.5644914382176,1407.7421559361846,4739884,Infosys,1420.7002650669642,1384.5714634486608,1332.337568359375,1405.655029296875,1438.5108642578125,1390.692138671875,1420.7002650669642,1384.5714634486608,10.186227499886842,44.89027956991676,1399.172607421875,0.00893919875475091
2022-08-22,1399.172607421875,1419.9073173622771,1397.707390574249,1408.3633554325029,3950555,Infosys,1417.3005196707588,1387.1233898344494,1333.41470703125,1418.220458984375,1415.5562744140625,1420.706787109375,1417.3005196707588,1387.1233898344494,12.909506207643645,44.07891344197357,1369.6468505859375,-0.01343081143825886
2022-08-23,1369.6468505859375,1380.391594615452,1361.2996555455054,1374.619613036166,5551574,Infosys,1407.4628034319196,1387.525111607143,1334.5797607421875,1399.172607421875,1417.64306640625,1435.5804443359375,1407.4628034319196,1387.525111607143,18.900885946269515,43.86888692567872,1365.295654296875,-0.021102297657428992
2022-08-24,1365.295654296875,1372.8436302718494,1359.5236726689532,1363.0756613630588,2888426,Infosys,1400.28271484375,1388.844418480283,1336.5866333007812,1369.6468505859375,1426.3453369140625,1438.0225830078125,1400.28271484375,1388.844418480283,24.13555270420085,42.692907601097474,1348.1126708984375,-0.003176874598880053
2022-08-25,1348.1126708984375,1375.240914283423,1344.20546240819,1374.61935974096,4331088,Infosys,1390.3498011997767,1389.4596702938989,1337.9647998046876,1365.295654296875,1405.655029296875,1422.9708251953125,1390.3498011997767,1389.4596702938989,29.509438294368632,41.96800703381913,1351.1319580078125,-0.012585540241308868
2022-08-26,1351.1319580078125,1371.9110023088876,1347.4910833756708,1363.208696236988,3079136,Infosys,1379.6050327845985,1392.4365641276042,1339.729248046875,1348.1126708984375,1418.220458984375,1438.5108642578125,1379.6050327845985,1392.4365641276042,27.865905051079704,36.29048060168215,1298.02978515625,0.002239640034955581
2022-08-29,1298.02978515625,1304.068208908207,1287.5958190364718,1304.068208908207,8079050,Infosys,1364.2299979073662,1392.0433117094494,1340.875654296875,1351.1319580078125,1399.172607421875,1415.5562744140625,1364.2299979073662,1392.0433117094494,38.687269247341966,37.30134828028638,1325.7352294921875,-0.03930198863022927
2022-08-30,1325.7352294921875,1328.5324420418815,1301.8037509629814,1308.1085087048089,6725875,Infosys,1351.017822265625,1391.0094284784227,1342.7519897460938,1298.02978515625,1369.6468505859375,1417.64306640625,1351.017822265625,1391.0094284784227,32.468382114014815,38.86725830001461,1300.2054443359375,0.021344228501353202
2022-09-01,1300.2054443359375,1303.6686550621423,1288.5283679870784,1296.520342709969,8140604,Infosys,1336.8796561104912,1387.394019717262,1343.6408764648438,1325.7352294921875,1365.295654296875,1426.3453369140625,1336.8796561104912,1387.394019717262,29.407978635122628,43.56760137520075,1290.2598876953125,-0.019257076819199415
2022-09-02,1290.2598876953125,1312.459816939898,1285.8199018463954,1312.459816939898,5175653,Infosys,1325.5386614118304,1383.2479131789437,1343.6959350585937,1300.2054443359375,1348.1126708984375,1405.655029296875,1325.5386614118304,1383.2479131789437,29.967654486212982,48.44349335617575,1297.630126953125,-0.007649219347565905
2022-09-05,1297.630126953125,1302.6916667571634,1284.3545060737747,1288.4837140181623,3669352,Infosys,1315.8721575055804,1379.767810639881,1344.1230615234374,1290.2598876953125,1351.1319580078125,1418.220458984375,1315.8721575055804,1379.767810639881,25.60123896876288,51.8914110472699,1292.12451171875,0.0057122129643023545
2022-09-06,1292.12451171875,1305.355689709022,1283.5553183345817,1297.6301585781391,3428442,Infosys,1307.8738490513392,1375.0741141183037,1344.1701245117188,1297.630126953125,1298.02978515625,1399.172607421875,1307.8738490513392,1375.0741141183037,22.39505164871364,55.20585620411653,1294.38916015625,-0.004242823220590886
2022-09-07,1294.38916015625,1301.581915907194,1276.984436448333,1278.7159876557116,3600574,Infosys,1299.7677350725446,1369.0589890252977,1344.4640551757811,1292.12451171875,1325.7352294921875,1369.6468505859375,1299.7677350725446,1369.0589890252977,11.971071292478962,56.84260541555288,1310.5950927734375,0.0017526549623980703
2022-09-08,1310.5950927734375,1315.2126348669317,1299.672683824082,1309.7958736116143,4061475,Infosys,1301.562779017857,1363.1073056175596,1344.4871435546877,1294.38916015625,1300.2054443359375,1365.295654296875,1301.562779017857,1363.1073056175596,12.592955787860683,56.06723005185909,1342.3408203125,0.012520139318249024
2022-09-09,1342.3408203125,1349.755574320764,1314.2356907860071,1321.3396674929586,4816910,Infosys,1303.9350062779015,1358.5510312034971,1345.0465771484376,1310.5950927734375,1290.2598876953125,1348.1126708984375,1303.9350062779015,1358.5510312034971,18.214665645804715,53.5040566088062,1364.14111328125,0.024222376319052996
2022-09-12,1364.14111328125,1372.7547502634757,1350.7768218512558,1354.9060300810474,5494819,Infosys,1313.0686732700892,1355.7496163504463,1346.3421655273437,1342.3408203125,1297.630126953125,1351.1319580078125,1313.0686732700892,1355.7496163504463,28.91811095340781,51.463683410196,1371.9111328125,0.016240505122741444
2022-09-13,1371.9111328125,1379.0595531212691,1368.6700299824238,1378.08277795064,4947158,Infosys,1324.7331368582588,1352.5782005673364,1347.8171264648438,1364.14111328125,1292.12451171875,1298.02978515625,1324.7331368582588,1352.5782005673364,34.1743549480409,48.047252378574846,1310.151123046875,0.005695905984799632
2022-09-14,1310.151123046875,1331.0633925865702,1307.1319108123898,1329.331841362872,14332197,Infosys,1326.5218505859375,1347.5589076450892,1347.7460913085938,1371.9111328125,1294.38916015625,1325.7352294921875,1326.5218505859375,1347.5589076450892,32.82017854909971,46.62377559457533,1272.322265625,-0.045017500250918774
2022-09-15,1272.322265625,1309.9732552773253,1268.9922765591873,1309.7956992197146,12784100,Infosys,1323.6929582868304,1340.6388695126489,1346.7657421875,1310.151123046875,1310.5950927734375,1300.2054443359375,1323.6929582868304,1340.6388695126489,36.88130598574002,46.485840061368,1222.8165283203125,-0.028873659501127302
2022-09-16,1222.8165283203125,1265.3959486362396,1215.0908880161,1265.3959486362396,20464045,Infosys,1313.468296595982,1330.947021484375,1345.009287109375,1272.322265625,1342.3408203125,1290.2598876953125,1313.468296595982,1330.947021484375,52.83136691137834,48.87872838544781,1234.582275390625,-0.03890974687955251
2022-09-19,1234.582275390625,1248.523784964499,1225.96863943133,1236.0918269349809,6595241,Infosys,1302.6093226841515,1322.8006998697915,1343.2093090820313,1222.8165283203125,1364.14111328125,1297.630126953125,1302.6093226841515,1322.8006998697915,60.74022255862675,50.04691097218381,1233.0284423828125,0.009621841705455436
2022-09-20,1233.0284423828125,1255.2283703476603,1229.964787284812,1250.2554997650657,7219797,Infosys,1286.9932686941963,1313.9820324125744,1341.2530517578125,1234.582275390625,1371.9111328125,1292.12451171875,1286.9932686941963,1313.9820324125744,62.83858531060057,48.69026952679307,1222.9940185546875,-0.0012585900824801932
2022-09-21,1222.9940185546875,1233.250428524418,1215.1352658184694,1225.3472325735097,7917054,Infosys,1266.8293980189733,1305.5925757998511,1338.8163916015626,1233.0284423828125,1310.151123046875,1294.38916015625,1266.8293980189733,1305.5925757998511,56.25858327515627,48.45523134803368,1214.7357177734375,-0.008138031113648636
2022-09-22,1214.7357177734375,1228.9436728727633,1207.676183442698,1213.3149439431238,9168498,Infosys,1244.375767299107,1298.215855189732,1336.948046875,1222.9940185546875,1272.322265625,1310.5950927734375,1244.375767299107,1298.215855189732,34.478473863033614,49.983732996712845,1212.515625,-0.006752527531581509
2022-09-23,1212.515625,1238.5784272088515,1209.4520782930736,1214.3360624565184,10426200,Infosys,1230.4278390066963,1290.9406156994048,1335.64890625,1214.7357177734375,1222.8165283203125,1342.3408203125,1230.4278390066963,1290.9406156994048,20.24619008424818,50.843283720456526,1225.6580810546875,-0.0018276343907189796
2022-09-26,1225.6580810546875,1242.7075831808704,1203.2361527470398,1207.6761385505345,9414587,Infosys,1223.7615269252233,1285.1094447544642,1334.5087182617187,1212.515625,1234.582275390625,1364.14111328125,1223.7615269252233,1285.1094447544642,8.326452520290651,50.9803402191285,1237.4683837890625,0.010838999336348687
2022-09-27,1237.4683837890625,1248.967902705002,1223.6599857287542,1237.3794973619083,8561254,Infosys,1225.8546491350446,1279.6968936011904,1333.881796875,1225.6580810546875,1233.0284423828125,1371.9111328125,1225.8546491350446,1279.6968936011904,9.766401999216342,49.63637290387896,1238.489501953125,0.009635886971195218
2022-09-28,1238.489501953125,1248.3906912173352,1222.7719967699986,1224.547990955576,7022098,Infosys,1226.4128243582588,1276.8616420200892,1333.2486547851563,1237.4683837890625,1222.9940185546875,1310.151123046875,1226.4128243582588,1276.8616420200892,10.436975748754945,50.23372016516134,1241.9971923828125,0.0008251670729040317
2022-09-29,1241.9971923828125,1251.942716758091,1236.9799869799815,1247.547174377518,6119965,Infosys,1227.6940743582588,1272.8741164434523,1331.6280590820313,1238.489501953125,1214.7357177734375,1272.322265625,1227.6940743582588,1272.8741164434523,11.840591839241547,49.47803935284847,1255.1395263671875,0.0028322326706491374
2022-09-30,1255.1395263671875,1260.3343964051253,1221.884076510353,1233.3835962258331,8120130,Infosys,1232.2862897600446,1270.7281203497023,1330.3724291992187,1241.9971923828125,1212.515625,1222.8165283203125,1232.2862897600446,1270.7281203497023,15.40963392364347,49.20992302418512,1237.6461181640625,0.010581613279786017
2022-10-03,1237.6461181640625,1253.852067334641,1230.764139749159,1253.852067334641,4943169,Infosys,1235.5592041015625,1268.222702752976,1328.2137084960937,1255.1395263671875,1225.6580810546875,1234.582275390625,1235.5592041015625,1268.222702752976,13.357035046617524,49.504262417431306,1269.302978515625,-0.013937421167634634
2022-10-04,1269.302978515625,1271.8337483758048,1255.6278025508032,1260.6893422711628,6631341,Infosys,1243.6716831752233,1266.873790922619,1326.3755541992186,1237.6461181640625,1237.4683837890625,1233.0284423828125,1243.6716831752233,1266.873790922619,14.244366537178024,49.04671218433812,1292.1690673828125,0.02557828113138072
2022-10-06,1292.1690673828125,1296.2982757871805,1282.3566555701389,1283.1558746803537,6180672,Infosys,1253.1732526506696,1266.8759126209077,1325.4671313476565,1269.302978515625,1238.489501953125,1222.9940185546875,1253.1732526506696,1266.8759126209077,20.868475125643847,49.04786006433197,1288.661376953125,0.018014681485998052
2022-10-07,1288.661376953125,1294.5665794796807,1278.8490738177404,1284.3546126015165,3994466,Infosys,1260.486537388393,1266.6031610398063,1324.5365112304687,1292.1690673828125,1241.9971923828125,1214.7357177734375,1260.486537388393,1266.6031610398063,23.278511727124226,48.90292268469759,1298.8291015625,-0.0027145754516412213
2022-10-10,1298.8291015625,1300.915873263201,1266.5947604561948,1266.5947604561948,5274677,Infosys,1269.106480189732,1266.0428757440477,1324.7407495117188,1288.661376953125,1255.1395263671875,1212.515625,1269.106480189732,1266.0428757440477,24.89140886462673,48.43890265848325,1264.330322265625,0.007890144603709182
2022-10-11,1264.330322265625,1313.9249389319289,1261.0446679361762,1298.828988137289,12824774,Infosys,1272.2969273158485,1262.328090122768,1323.9015942382812,1298.8291015625,1237.6461181640625,1225.6580810546875,1272.2969273158485,1262.328090122768,22.11386797412453,45.17649279921588,1268.6815185546875,-0.026561446194401372
2022-10-12,1268.6815185546875,1279.6927051868731,1255.2284480932103,1276.0519384547556,5481467,Infosys,1274.2314976283485,1257.7823951357886,1322.3262890625,1264.330322265625,1269.302978515625,1237.4683837890625,1274.2314976283485,1257.7823951357886,20.923016743135925,38.76780507051799,1260.8671875,0.003441502756388326
2022-10-13,1260.8671875,1276.8954711779977,1256.515979742123,1270.7239342833766,4821514,Infosys,1277.548793247768,1252.4945882161458,1320.021052246094,1268.6815185546875,1292.1690673828125,1238.489501953125,1277.548793247768,1252.4945882161458,15.219063817440556,28.684335827726184,1309.1297607421875,-0.0061594111212321945
2022-10-14,1309.1297607421875,1326.6677039503666,1302.913780870934,1318.6757298301836,14990688,Infosys,1283.2383335658485,1252.4459519159227,1318.6570849609377,1260.8671875,1288.661376953125,1241.9971923828125,1283.2383335658485,1252.4459519159227,18.67479310436732,28.58237177058549,1323.0712890625,0.03827728544342612
2022-10-17,1323.0712890625,1327.55571795731,1310.2397738100408,1311.4829914797187,4286396,Infosys,1287.6529366629463,1254.862572079613,1317.7042651367187,1309.1297607421875,1298.8291015625,1255.1395263671875,1287.6529366629463,1254.862572079613,24.024198489925904,32.25621553105625,1335.2811279296875,0.010649462519596753
2022-10-18,1335.2811279296875,1341.7191065769207,1329.553590285518,1340.875552734101,4692004,Infosys,1294.3129010881696,1260.218029203869,1316.596044921875,1323.0712890625,1264.330322265625,1237.6461181640625,1294.3129010881696,1260.218029203869,30.055267000993872,35.810029789783734,1319.0751953125,0.009228405882678592
2022-10-19,1319.0751953125,1336.391138059882,1315.3900942154946,1335.5475842083438,3553171,Infosys,1297.2052001953125,1264.2415015811011,1314.5634130859376,1335.2811279296875,1268.6815185546875,1269.302978515625,1297.2052001953125,1264.2415015811011,31.50167148120351,37.49278855346256,1332.7947998046875,-0.012136719585271405
2022-10-20,1332.7947998046875,1335.5475689920102,1309.0852134280171,1309.7956544303293,4583939,Infosys,1306.98583984375,1268.9922805059523,1312.5077001953125,1319.0751953125,1260.8671875,1292.1690673828125,1306.98583984375,1268.9922805059523,30.194832489997683,39.601461838460594,1332.439697265625,0.010400926756064965
2022-10-21,1332.439697265625,1337.3236814941895,1324.314501823941,1332.2621411983666,3594485,Infosys,1316.0941510881696,1274.2039794921875,1310.3960424804689,1332.7947998046875,1309.1297607421875,1288.661376953125,1316.0941510881696,1274.2039794921875,26.04584402790392,40.43813314992099,1347.846435546875,-0.00026643451723740164
2022-10-24,1347.846435546875,1351.3540892842454,1341.7636768252662,1348.423655366755,982837,Infosys,1328.5197579520088,1280.5425851004463,1308.8935546875,1332.439697265625,1323.0712890625,1298.8291015625,1328.5197579520088,1280.5425851004463,12.568055182290754,41.07788522595508,1355.3499755859375,0.011562803414568723
